sentenceId,raw_text,aspectTerms,aspectCategories
2537,"It is about FOOD and Ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.","[{'term': 'FOOD', 'polarity': 'negative'}, {'term': 'Ambiance', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}, {'category': 'ambience', 'polarity': 'negative'}]"
1594,The food was good too.,"[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3459,"We have tried every Thai restaurant between Atlantic Avenue and 4th Streets, and Joya is the best.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3572,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.","[{'term': 'waiter', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'negative'}]"
845,The dining room is quietly elegant with no music to shout over -- how refreshing!,"[{'term': 'dining room', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
3004,"Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.","[{'term': 'sushi', 'polarity': 'positive'}, {'term': 'fish', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'positive'}]"
2441,I am a die hard peep lover.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
965,"Once you become a regular, you are treated as one.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'service', 'polarity': 'positive'}]"
1327,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,"[{'term': 'menu', 'polarity': 'positive'}, {'term': 'variety of dishes', 'polarity': 'positive'}, {'term': 'seafood', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1615,Everyone treats you like you were part of the family.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'service', 'polarity': 'positive'}]"
2681,The white bean brushetta to start was incredible and the pasta was phenomenal.,"[{'term': 'white bean brushetta', 'polarity': 'positive'}, {'term': 'pasta', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3361,The rest of the menu is limited by everything is good eats.,"[{'term': 'menu', 'polarity': 'conflict'}, {'term': 'eats', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'conflict'}]"
789,The menu is nothing like the one on the website.,"[{'term': 'menu', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
782,"Great food, great lay out and awesome service.","[{'term': 'food', 'polarity': 'positive'}, {'term': 'lay out', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
3148,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,"[{'term': 'cart attendant', 'polarity': 'negative'}, {'term': 'lotus leaf wrapped rice', 'polarity': 'neutral'}, {'term': 'rice', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'negative'}]"
2203,SEA has become so popular that they've let it go to their heads.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
3661,We walked in on a Wednesday night and were seated promptly.,"[{'term': 'seated', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
1403,Chennai Garden is my favorite Indian restaurant in the city.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3682,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.","[{'term': 'wait staff', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
2727,Oh yeah ever on the west side try there sister resturant Arties Cafe.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2293,(Besides that there should be more restaurants like it around the city).,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2119,My roommate and I LOVE this place.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
205,"The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.","[{'term': 'waitstaff', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'conflict'}]","[{'category': 'service', 'polarity': 'conflict'}]"
655,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'feel', 'polarity': 'positive'}, {'term': 'taste', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
2092,Not worth it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
749,"In the evening, this place attracted a well dressed, with it, NY crowd.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
132,"They have it all -- great price, food, and service.","[{'term': 'price', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
3176,"So close, but not good enough.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'conflict'}]"
367,This was on a Tuesday night.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
3397,Its also a bit of a hassle to get to without a car (I happen to live in Inwood).,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
3382,"The flavors are great, and the menu is extensive.","[{'term': 'flavors', 'polarity': 'positive'}, {'term': 'menu', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2850,"The food was amazing, the service was so attentive and personable, and how about that ambience!","[{'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'ambience', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
708,"This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.","[{'term': 'interior', 'polarity': 'positive'}, {'term': 'place', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
978,The food has been consistant for years and it never lets you down.,"[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1029,I found the variety of the sashimi plate to be satisfying - fresh and yummy.,"[{'term': 'sashimi plate', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3470,"And forget what you read under me, the atmosphere isn't that bad either.","[{'term': 'atmosphere', 'polarity': 'neutral'}]","[{'category': 'ambience', 'polarity': 'neutral'}]"
3034,"Don't waste your time, or money!!","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
3180,"They don't concern much of customer's health, just want to make money.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
163,"We couldn't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we're taking too much time -- amazing, we just sat down.","[{'term': 'waitress', 'polarity': 'negative'}, {'term': 'servants', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'negative'}]"
1017,sometimes i get good food and ok service.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'neutral'}]"
3277,We just ate at Kai and were disapointed.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
757,"It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","[{'term': 'food', 'polarity': 'neutral'}, {'term': 'noise', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'neutral'}, {'category': 'ambience', 'polarity': 'negative'}, {'category': 'price', 'polarity': 'negative'}]"
923,This was a great surprise.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
472,"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.","[{'term': 'chicken dish', 'polarity': 'negative'}, {'term': 'manager', 'polarity': 'negative'}, {'term': 'dish', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'negative'}, {'category': 'food', 'polarity': 'negative'}]"
2223,The food was spicy and delicious.,"[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
849,I went with my fiance on a Tuesday evening.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1035,A little overpriced but worth it once you take a bite.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'price', 'polarity': 'conflict'}, {'category': 'food', 'polarity': 'positive'}]"
3196,It was wonderful.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1339,Went for a late weekday lunch.,"[{'term': 'lunch', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
3131,I just don't understand all the hype...,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
3649,Bartender was unable to tear himself away from friends at bar.,"[{'term': 'Bartender', 'polarity': 'negative'}, {'term': 'bar', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'negative'}]"
1140,"Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.","[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'negative'}]"
2337,Dahkin also offers prix fixe lunch and buffet.,"[{'term': 'prix fixe lunch', 'polarity': 'positive'}, {'term': 'buffet', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'neutral'}]"
1174,"Although the place could be a little more eye catching and roomier, at the same time, it doesn't really matter.","[{'term': 'place', 'polarity': 'conflict'}]","[{'category': 'ambience', 'polarity': 'conflict'}]"
3474,You can barely see who you are with never mind have a conversation.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'ambience', 'polarity': 'negative'}]"
2818,This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
2920,I don't get it either.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
162,Went on a double date with friend and his girlfriend for a few drinks and appetizers.,"[{'term': 'drinks', 'polarity': 'neutral'}, {'term': 'appetizers', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1216,Great place to grab a hot bagel on the way to work.,"[{'term': 'hot bagel', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3530,"It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).","[{'term': 'chicken', 'polarity': 'negative'}, {'term': 'oil', 'polarity': 'neutral'}, {'term': 'pepper powder', 'polarity': 'neutral'}, {'term': 'sauce', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
951,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.","[{'term': 'waiter', 'polarity': 'negative'}, {'term': 'drinks', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'negative'}]"
1005,One of my favorite places in Manhattan.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1619,"They brought glasses and the bottle, and just left the bottle at our table.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'service', 'polarity': 'negative'}]"
1304,"We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.","[{'term': 'food', 'polarity': 'neutral'}, {'term': 'service', 'polarity': 'neutral'}, {'term': 'tip', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'neutral'}, {'category': 'service', 'polarity': 'neutral'}, {'category': 'price', 'polarity': 'negative'}]"
1856,We were looking forward to nice glass of Sangria when we arrived.,"[{'term': 'glass of Sangria', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3318,I would highly recommand requesting a table by the window.,"[{'term': 'table by the window', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1335,"While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.","[{'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'negative'}, {'term': 'waiter', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'negative'}]"
