sentenceId,raw_text,aspectTerms,aspectCategories
1888,Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,"[{'term': 'speaker grill', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.","[{'term': 'MacOSX', 'polarity': 'positive'}, {'term': 'Windows 7', 'polarity': 'positive'}, {'term': 'dual-core', 'polarity': 'neutral'}, {'term': 'quad-core', 'polarity': 'neutral'}, {'term': '22"" Monitor', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
374,"Love the graphics, awesome programs (including Garageband), and really cool default background.","[{'term': 'graphics', 'polarity': 'positive'}, {'term': 'programs', 'polarity': 'positive'}, {'term': 'Garageband', 'polarity': 'positive'}, {'term': 'default background', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.","[{'term': 'Screen', 'polarity': 'neutral'}, {'term': 'keyboard', 'polarity': 'neutral'}, {'term': 'screen', 'polarity': 'positive'}, {'term': 'island backlit keyboard', 'polarity': 'positive'}, {'term': 'multi-touch mouse', 'polarity': 'positive'}, {'term': 'mouse', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
737,I am taking back today.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
450,"My parents bought it for me as a graduation gift, and i'm totally (almost kind of maybe definitely) obsessed with it.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
279,The MacBook is way too overpriced for something so simple and chaotic.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
631,"-Complied to their protocol, called number, made ""case"", got an email address to send complaint.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
79,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,"[{'term': 'OS', 'polarity': 'conflict'}, {'term': 'Windows', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
974,It quit working within a weeks time.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2302,but after i got used to it i love it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).","[{'term': 'iWork', 'polarity': 'neutral'}, {'term': 'programs', 'polarity': 'neutral'}, {'term': 'Microsoft Office', 'polarity': 'neutral'}, {'term': 'word processing', 'polarity': 'neutral'}, {'term': 'spreadsheets', 'polarity': 'neutral'}, {'term': 'presentations', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1851,"  After 4 days, being denied 6 times and told off once, I managed to get through and was able to send them a scanned copy of the receipt.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1694,"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.","[{'term': 'runs', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
174,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,"[{'term': 'warranty', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2452,It also came with a built it web cam which is great because I can see an communicate with my family members back home.,"[{'term': 'built it web cam', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2751,Good monitor and performed well.,"[{'term': 'monitor', 'polarity': 'positive'}, {'term': 'performed', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1203,They are closed at 9pm eastern.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
591,"In those three years, I've had a couple of minor problems and both were resolved by Apple quickly and easily.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
397,"Although my model was listed as recalled, HP denied my claim.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2524,It was secure and easy to navigate.,"[{'term': 'navigate', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1598,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.","[{'term': 'graphics cards', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
267,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,"[{'term': 'bluray player', 'polarity': 'neutral'}, {'term': 'book', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1515,I am loyal to Apple.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2182,They are by far the easiest systems to actually learn about computers with.,"[{'term': 'systems', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3051,I will be patient for few months.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
561,this apple navigates you thru the unexplored world of the internet.,"[{'term': 'internet', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2591,This was purchased for my daughter and I was pleasantly surprised.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
757,Finally set the unit back to HP after a month of hell.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2641,"I couldn't afford a new mac, so I bought a PC instead.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
154,"The video card is great for media, and above average for gaming, but not a gamers first choice.","[{'term': 'video card', 'polarity': 'conflict'}, {'term': 'gaming', 'polarity': 'positive'}, {'term': 'media', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1267,It was always getting froze up.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1153,"my information was all lost (my fault, I know, but I never thought I would need to back up my information on a brand new Mac, the paragon of all computers!","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
766,But no one could tell me when my part would be shipped nor could they tell me where to buy it ON THEIR WEBSITE!!!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
188,I got the blue screen of death the first month I got it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1779,This is the third MacBook Pro in our family.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2551,Apple continues to shine and provide a much more enjoyable computer experience!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
100,"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.","[{'term': '3 year warranty', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1444,"Apparently there is a manufacturing defect, something with the amount of thermal paste.","[{'term': 'thermal paste', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1796,Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,"[{'term': 'internals', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
753,Took several hours with customer support before I could even start the PC out of the box.,"[{'term': 'customer support', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
411,Asus facial recognition doesn't work and windows logon isn't either.,"[{'term': 'facial recognition', 'polarity': 'negative'}, {'term': 'windows logon', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
988,Windows Vista makes this computer almost unusable for online service.,"[{'term': 'Windows Vista', 'polarity': 'negative'}, {'term': 'online service', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1071,"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.","[{'term': 'recovery DVDs', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2830,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,"[{'term': 'webcam', 'polarity': 'neutral'}, {'term': 'keyboard', 'polarity': 'neutral'}, {'term': 'carry', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2701,Can listen to my music and watch my videos with ease and with a great display.,"[{'term': 'display', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2968,"Otherwise, all other features are a 1","[{'term': 'features', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1931,"So in late March, early April 2009 I was without it again for a couple weeks while I had online courses I had to complete and my fiance was in Afghanistan and web conferencing was the best communication method we had.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1723,The performance is awesome.,"[{'term': 'performance', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1704,I pondered very long over this decision.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1091,This thing sucks!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2942,I Love my new computer!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
702,"Okay, let's just start out by saying I am in no way a computer techy.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
483,It was a Waste of money from day one!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2198,I'm new - just switched from years of PC frustration.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1957,So I got another netbook which I love!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2118,But in fact it is totally the opposite.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
286,The display is beyond horrible.,"[{'term': 'display', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
513,"He LEFT ME, instructions on what to do when this comes up, or that comes up......","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3029,It's a joke.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1411,There is hardly any memory on the computer's hard drive.,"[{'term': 'memory', 'polarity': 'negative'}, {'term': 'hard drive', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1956,"Actually, I had noticed the one on the sales floor also didn't have sound!","[{'term': 'sound', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1918,I started hainv problems with it within the first month.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1469,"Next, most Acer laptop fans are on the bottom which is right on your laptop.","[{'term': 'fans', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2833,the laptop preformed pretty well.,"[{'term': 'preformed', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
118,"I'm honestly afraid that it will burn me, it's that hot!","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
